;home_id;timestamp;unix_time;date_local;time_local;utc_offset;T_out_avg_C;wind_avg_m_p_s;irradiation_hor_avg_W_p_m2;T_out_e_avg_C;T_in_avg_C;T_set_first_C;interval_s;gas_sup_avg_W;e_used_avg_W;e_returned_avg_W;e_remaining_heat_avg_W;sanity_frac;;
16;120100;2022-01-03 04:00:00;1641182400;2022-01-03;04:00:00;1,00;9,81;7,83;0,00;4,59;17,46;13,00;900;128;72;0;72;1;;
17;120100;2022-01-03 04:15:00;1641183300;2022-01-03;04:15:00;1,00;9,77;7,80;0,00;4,57;17,44;13,00;900;128;104;0;104;1;;
18;120100;2022-01-03 04:30:00;1641184200;2022-01-03;04:30:00;1,00;9,74;7,78;0,00;4,55;17,41;13,00;900;128;32;0;32;1;;
19;120100;2022-01-03 04:45:00;1641185100;2022-01-03;04:45:00;1,00;9,71;7,76;0,00;4,54;17,39;13,00;900;128;28;0;28;1;;
20;120100;2022-01-03 05:00:00;1641186000;2022-01-03;05:00:00;1,00;9,68;7,74;0,00;4,52;17,36;13,00;900;128;32;0;32;1;;
21;120100;2022-01-03 05:15:00;1641186900;2022-01-03;05:15:00;1,00;9,64;7,49;0,00;4,64;17,34;13,00;900;128;28;0;28;1;;
22;120100;2022-01-03 05:30:00;1641187800;2022-01-03;05:30:00;1,00;9,60;7,24;0,00;4,77;17,31;13,00;900;128;32;0;32;1;;
23;120100;2022-01-03 05:45:00;1641188700;2022-01-03;05:45:00;1,00;9,56;6,99;0,00;4,90;17,28;13,00;900;128;32;0;32;1;;
24;120100;2022-01-03 06:00:00;1641189600;2022-01-03;06:00:00;1,00;9,52;6,74;0,00;5,02;17,26;13,00;900;128;36;0;36;1;;
25;120100;2022-01-03 06:15:00;1641190500;2022-01-03;06:15:00;1,00;9,50;6,60;0,00;5,10;17,24;13,00;900;128;180;0;180;1;;
26;120100;2022-01-03 06:30:00;1641191400;2022-01-03;06:30:00;1,00;9,48;6,46;0,00;5,17;17,21;13,00;900;128;76;0;76;1;;
27;120100;2022-01-03 06:45:00;1641192300;2022-01-03;06:45:00;1,00;9,46;6,31;0,00;5,25;17,19;13,00;900;128;30;0;30;1;;
28;120100;2022-01-03 07:00:00;1641193200;2022-01-03;07:00:00;1,00;9,44;6,17;0,00;5,33;17,17;13,00;900;128;34;0;34;1;;
29;120100;2022-01-03 07:15:00;1641194100;2022-01-03;07:15:00;1,00;9,52;6,17;0,45;5,41;17,14;13,00;900;128;584;0;584;1;;
30;120100;2022-01-03 07:30:00;1641195000;2022-01-03;07:30:00;1,00;9,61;6,17;0,91;5,49;17,13;15,67;900;128;152;0;152;1;;
31;120100;2022-01-03 07:45:00;1641195900;2022-01-03;07:45:00;1,00;9,69;6,17;1,36;5,58;17,11;17,00;900;15128;44;0;44;1;;
32;120100;2022-01-03 08:00:00;1641196800;2022-01-03;08:00:00;1,00;9,78;6,17;1,82;5,66;17,39;17,00;900;6860;64;0;64;1;;
33;120100;2022-01-03 08:15:00;1641197700;2022-01-03;08:15:00;1,00;9,83;6,17;5,31;5,71;17,51;17,00;900;128;184;0;184;1;;
34;120100;2022-01-03 08:30:00;1641198600;2022-01-03;08:30:00;1,00;9,88;6,17;8,81;5,77;17,49;17,00;900;2152;2036;0;2036;1;;
35;120100;2022-01-03 08:45:00;1641199500;2022-01-03;08:45:00;1,00;9,93;6,17;12,30;5,82;17,55;17,00;900;128;2024;0;2024;1;;
36;120100;2022-01-03 09:00:00;1641200400;2022-01-03;09:00:00;1,00;9,98;6,17;15,80;5,87;17,57;17,00;900;128;1520;0;1520;1;;
37;120100;2022-01-03 09:15:00;1641201300;2022-01-03;09:15:00;1,00;10,01;6,33;25,78;5,79;17,58;17,33;900;13960;136;0;136;1;;
38;120100;2022-01-03 09:30:00;1641202200;2022-01-03;09:30:00;1,00;10,04;6,50;35,76;5,71;17,85;18,00;900;15128;132;0;132;1;;
39;120100;2022-01-03 09:45:00;1641203100;2022-01-03;09:45:00;1,00;10,07;6,66;45,75;5,63;18,14;18,00;900;15128;160;0;160;1;;
40;120100;2022-01-03 10:00:00;1641204000;2022-01-03;10:00:00;1,00;10,10;6,83;55,73;5,55;18,43;17,50;900;128;232;0;232;1;;
41;120100;2022-01-03 10:15:00;1641204900;2022-01-03;10:15:00;1,00;10,22;6,91;76,02;5,62;18,42;17,50;900;128;392;0;392;1;;
42;120100;2022-01-03 10:30:00;1641205800;2022-01-03;10:30:00;1,00;10,35;7,00;96,32;5,68;18,42;17,50;900;128;472;0;472;1;;
43;120100;2022-01-03 10:45:00;1641206700;2022-01-03;10:45:00;1,00;10,48;7,08;116,61;5,75;18,43;17,50;900;128;64;0;64;1;;
44;120100;2022-01-03 11:00:00;1641207600;2022-01-03;11:00:00;1,00;10,60;7,17;136,91;5,82;18,43;17,50;900;128;48;0;48;1;;
45;120100;2022-01-03 11:15:00;1641208500;2022-01-03;11:15:00;1,00;10,57;7,36;134,97;5,66;18,44;17,50;900;128;68;0;68;1;;
46;120100;2022-01-03 11:30:00;1641209400;2022-01-03;11:30:00;1,00;10,53;7,54;133,04;5,50;18,45;17,50;900;128;32;0;32;1;;
47;120100;2022-01-03 11:45:00;1641210300;2022-01-03;11:45:00;1,00;10,50;7,73;131,11;5,35;18,46;17,50;900;128;52;0;52;1;;
48;120100;2022-01-03 12:00:00;1641211200;2022-01-03;12:00:00;1,00;10,46;7,91;129,18;5,19;18,47;17,50;900;128;56;0;56;1;;
49;120100;2022-01-03 12:15:00;1641212100;2022-01-03;12:15:00;1,00;10,58;7,73;135,49;5,43;18,47;17,50;900;128;100;0;100;1;;
50;120100;2022-01-03 12:30:00;1641213000;2022-01-03;12:30:00;1,00;10,71;7,54;141,81;5,68;18,48;17,50;900;128;392;0;392;1;;
51;120100;2022-01-03 12:45:00;1641213900;2022-01-03;12:45:00;1,00;10,83;7,36;148,12;5,93;18,50;17,50;900;128;52;0;52;1;;
52;120100;2022-01-03 13:00:00;1641214800;2022-01-03;13:00:00;1,00;10,96;7,17;154,43;6,18;18,51;17,50;900;128;144;0;144;1;;
53;120100;2022-01-03 13:15:00;1641215700;2022-01-03;13:15:00;1,00;10,89;7,13;145,40;6,14;18,53;17,50;900;128;48;0;48;1;;
54;120100;2022-01-03 13:30:00;1641216600;2022-01-03;13:30:00;1,00;10,82;7,08;136,37;6,10;18,54;17,50;900;128;48;0;48;1;;
55;120100;2022-01-03 13:45:00;1641217500;2022-01-03;13:45:00;1,00;10,75;7,04;127,34;6,06;18,55;17,50;900;128;52;0;52;1;;
56;120100;2022-01-03 14:00:00;1641218400;2022-01-03;14:00:00;1,00;10,68;7,00;118,30;6,02;18,55;17,50;900;128;48;0;48;1;;
57;120100;2022-01-03 14:15:00;1641219300;2022-01-03;14:15:00;1,00;10,46;6,79;95,76;5,94;18,56;17,50;900;128;280;0;280;1;;
58;120100;2022-01-03 14:30:00;1641220200;2022-01-03;14:30:00;1,00;10,25;6,58;73,22;5,86;18,56;17,50;900;128;88;0;88;1;;
59;120100;2022-01-03 14:45:00;1641221100;2022-01-03;14:45:00;1,00;10,03;6,38;50,68;5,78;18,56;17,50;900;128;44;0;44;1;;
60;120100;2022-01-03 15:00:00;1641222000;2022-01-03;15:00:00;1,00;9,81;6,17;28,13;5,70;18,54;17,50;900;128;76;0;76;1;;
61;120100;2022-01-03 15:15:00;1641222900;2022-01-03;15:15:00;1,00;9,54;5,99;21,79;5,55;18,53;17,50;900;128;392;0;392;1;;
62;120100;2022-01-03 15:30:00;1641223800;2022-01-03;15:30:00;1,00;9,26;5,80;15,46;5,39;18,51;17,50;900;128;108;0;108;1;;
63;120100;2022-01-03 15:45:00;1641224700;2022-01-03;15:45:00;1,00;8,98;5,62;9,12;5,24;18,49;17,17;900;128;112;0;112;1;;
64;120100;2022-01-03 16:00:00;1641225600;2022-01-03;16:00:00;1,00;8,71;5,43;2,78;5,09;18,47;17,00;900;128;116;0;116;1;;
65;120100;2022-01-03 16:15:00;1641226500;2022-01-03;16:15:00;1,00;8,68;5,34;2,08;5,12;18,44;17,00;900;128;204;0;204;1;;
66;120100;2022-01-03 16:30:00;1641227400;2022-01-03;16:30:00;1,00;8,65;5,26;1,39;5,14;18,42;17,00;900;128;180;0;180;1;;
67;120100;2022-01-03 16:45:00;1641228300;2022-01-03;16:45:00;1,00;8,62;5,17;0,69;5,17;18,40;17,00;900;128;136;0;136;1;;
68;120100;2022-01-03 17:00:00;1641229200;2022-01-03;17:00:00;1,00;8,58;5,09;0,00;5,19;18,37;17,00;900;128;136;0;136;1;;
69;120100;2022-01-03 17:15:00;1641230100;2022-01-03;17:15:00;1,00;8,46;5,11;0,00;5,06;18,35;17,00;900;128;120;0;120;1;;
70;120100;2022-01-03 17:30:00;1641231000;2022-01-03;17:30:00;1,00;8,34;5,13;0,00;4,92;18,32;17,00;900;128;72;0;72;1;;
71;120100;2022-01-03 17:45:00;1641231900;2022-01-03;17:45:00;1,00;8,21;5,15;0,00;4,78;18,30;17,00;900;128;612;0;612;1;;
72;120100;2022-01-03 18:00:00;1641232800;2022-01-03;18:00:00;1,00;8,09;5,17;0,00;4,64;18,28;17,00;900;128;96;0;96;1;;
73;120100;2022-01-03 18:15:00;1641233700;2022-01-03;18:15:00;1,00;8,04;5,15;0,00;4,61;18,25;17,00;900;128;120;0;120;1;;
74;120100;2022-01-03 18:30:00;1641234600;2022-01-03;18:30:00;1,00;8,00;5,13;0,00;4,58;18,23;17,00;900;128;36;0;36;1;;
75;120100;2022-01-03 18:45:00;1641235500;2022-01-03;18:45:00;1,00;7,95;5,11;0,00;4,55;18,20;17,00;900;128;56;0;56;1;;
76;120100;2022-01-03 19:00:00;1641236400;2022-01-03;19:00:00;1,00;7,90;5,09;0,00;4,51;18,17;17,00;900;128;56;0;56;1;;
77;120100;2022-01-03 19:15:00;1641237300;2022-01-03;19:15:00;1,00;7,94;4,86;0,00;4,70;18,14;18,00;900;15128;76;0;76;1;;
78;120100;2022-01-03 19:30:00;1641238200;2022-01-03;19:30:00;1,00;7,98;4,63;0,00;4,89;18,42;18,00;900;5711;60;0;60;1;;
79;120100;2022-01-03 19:45:00;1641239100;2022-01-03;19:45:00;1,00;8,01;4,40;0,00;5,08;18,51;18,00;900;128;68;0;68;1;;
80;120100;2022-01-03 20:00:00;1641240000;2022-01-03;20:00:00;1,00;8,05;4,17;0,00;5,27;18,48;18,00;900;2750;204;0;204;1;;
81;120100;2022-01-03 20:15:00;1641240900;2022-01-03;20:15:00;1,00;7,96;4,15;0,00;5,19;18,51;18,00;900;128;152;0;152;1;;
82;120100;2022-01-03 20:30:00;1641241800;2022-01-03;20:30:00;1,00;7,86;4,13;0,00;5,11;18,49;18,00;900;2522;176;0;176;1;;
83;120100;2022-01-03 20:45:00;1641242700;2022-01-03;20:45:00;1,00;7,77;4,11;0,00;5,03;18,51;18,00;900;128;420;0;420;1;;
84;120100;2022-01-03 21:00:00;1641243600;2022-01-03;21:00:00;1,00;7,67;4,09;0,00;4,95;18,49;18,00;900;2315;204;0;204;1;;
85;120100;2022-01-03 21:15:00;1641244500;2022-01-03;21:15:00;1,00;7,83;4,11;0,00;5,09;18,51;18,00;900;128;204;0;204;1;;
86;120100;2022-01-03 21:30:00;1641245400;2022-01-03;21:30:00;1,00;7,98;4,13;0,00;5,23;18,49;18,00;900;2466;428;0;428;1;;
87;120100;2022-01-03 21:45:00;1641246300;2022-01-03;21:45:00;1,00;8,14;4,15;0,00;5,37;18,51;18,00;900;128;196;0;196;1;;
88;120100;2022-01-03 22:00:00;1641247200;2022-01-03;22:00:00;1,00;8,29;4,17;0,00;5,51;18,49;12,00;900;128;236;0;236;1;;
89;120100;2022-01-03 22:15:00;1641248100;2022-01-03;22:15:00;1,00;8,26;4,17;0,00;5,48;18,47;12,00;900;128;196;0;196;1;;
90;120100;2022-01-03 22:30:00;1641249000;2022-01-03;22:30:00;1,00;8,23;4,17;0,00;5,45;18,45;12,00;900;128;140;0;140;1;;
91;120100;2022-01-03 22:45:00;1641249900;2022-01-03;22:45:00;1,00;8,19;4,17;0,00;5,41;18,42;12,00;900;128;124;0;124;1;;
92;120100;2022-01-03 23:00:00;1641250800;2022-01-03;23:00:00;1,00;8,16;4,17;0,00;5,38;18,40;12,00;900;128;116;0;116;1;;
93;120100;2022-01-03 23:15:00;1641251700;2022-01-03;23:15:00;1,00;8,23;3,99;0,00;5,57;18,37;12,00;900;128;116;0;116;1;;
94;120100;2022-01-03 23:30:00;1641252600;2022-01-03;23:30:00;1,00;8,30;3,80;0,00;5,77;18,35;12,00;900;128;76;0;76;1;;
95;120100;2022-01-03 23:45:00;1641253500;2022-01-03;23:45:00;1,00;8,38;3,62;0,00;5,97;18,32;12,00;900;128;44;0;44;1;;
96;120100;2022-01-04 00:00:00;1641254400;2022-01-04;00:00:00;1,00;8,45;3,43;0,00;6,16;18,30;12,00;900;128;36;0;36;1;;
97;120100;2022-01-04 00:15:00;1641255300;2022-01-04;00:15:00;1,00;8,39;3,43;0,00;6,10;18,28;12,00;900;128;116;0;116;1;;
98;120100;2022-01-04 00:30:00;1641256200;2022-01-04;00:30:00;1,00;8,34;3,43;0,00;6,05;18,25;12,00;900;128;60;0;60;1;;
99;120100;2022-01-04 00:45:00;1641257100;2022-01-04;00:45:00;1,00;8,28;3,43;0,00;5,99;18,23;12,00;900;128;32;0;32;1;;
100;120100;2022-01-04 01:00:00;1641258000;2022-01-04;01:00:00;1,00;8,22;3,43;0,00;5,94;18,20;12,00;900;128;32;0;32;1;;
101;120100;2022-01-04 01:15:00;1641258900;2022-01-04;01:15:00;1,00;8,19;3,41;0,00;5,92;18,18;12,00;900;128;28;0;28;1;;
102;120100;2022-01-04 01:30:00;1641259800;2022-01-04;01:30:00;1,00;8,15;3,39;0,00;5,90;18,16;12,00;900;128;32;0;32;1;;
103;120100;2022-01-04 01:45:00;1641260700;2022-01-04;01:45:00;1,00;8,12;3,37;0,00;5,87;18,13;12,00;900;128;32;0;32;1;;
104;120100;2022-01-04 02:00:00;1641261600;2022-01-04;02:00:00;1,00;8,08;3,34;0,00;5,85;18,11;12,00;900;128;28;0;28;1;;
105;120100;2022-01-04 02:15:00;1641262500;2022-01-04;02:15:00;1,00;8,07;3,37;0,00;5,83;18,08;12,00;900;128;44;0;44;1;;
106;120100;2022-01-04 02:30:00;1641263400;2022-01-04;02:30:00;1,00;8,06;3,39;0,00;5,80;18,06;12,00;900;128;116;0;116;1;;
107;120100;2022-01-04 02:45:00;1641264300;2022-01-04;02:45:00;1,00;8,04;3,41;0,00;5,77;18,04;12,00;900;128;56;0;56;1;;
108;120100;2022-01-04 03:00:00;1641265200;2022-01-04;03:00:00;1,00;8,03;3,43;0,00;5,74;18,01;12,00;900;128;28;0;28;1;;
109;120100;2022-01-04 03:15:00;1641266100;2022-01-04;03:15:00;1,00;8,03;3,43;0,00;5,74;17,99;12,00;900;128;32;0;32;1;;
110;120100;2022-01-04 03:30:00;1641267000;2022-01-04;03:30:00;1,00;8,03;3,43;0,00;5,74;17,96;12,00;900;128;32;0;32;1;;
111;120100;2022-01-04 03:45:00;1641267900;2022-01-04;03:45:00;1,00;8,03;3,43;0,00;5,74;17,94;12,00;900;128;28;0;28;1;;
112;120100;2022-01-04 04:00:00;1641268800;2022-01-04;04:00:00;1,00;8,03;3,43;0,00;5,74;17,91;12,00;900;128;32;0;32;1;;
113;120100;2022-01-04 04:15:00;1641269700;2022-01-04;04:15:00;1,00;7,98;3,41;0,00;5,71;17,89;12,00;900;128;28;0;28;1;;
114;120100;2022-01-04 04:30:00;1641270600;2022-01-04;04:30:00;1,00;7,93;3,39;0,00;5,68;17,86;12,00;900;128;32;0;32;1;;
115;120100;2022-01-04 04:45:00;1641271500;2022-01-04;04:45:00;1,00;7,89;3,37;0,00;5,64;17,84;12,00;900;128;112;0;112;1;;
116;120100;2022-01-04 05:00:00;1641272400;2022-01-04;05:00:00;1,00;7,84;3,34;0,00;5,61;17,82;12,00;900;128;72;0;72;1;;
117;120100;2022-01-04 05:15:00;1641273300;2022-01-04;05:15:00;1,00;7,86;3,34;0,00;5,63;17,79;12,00;900;128;28;0;28;1;;
118;120100;2022-01-04 05:30:00;1641274200;2022-01-04;05:30:00;1,00;7,88;3,34;0,00;5,65;17,77;12,00;900;128;32;0;32;1;;
119;120100;2022-01-04 05:45:00;1641275100;2022-01-04;05:45:00;1,00;7,90;3,34;0,00;5,67;17,75;12,00;900;128;32;0;32;1;;
120;120100;2022-01-04 06:00:00;1641276000;2022-01-04;06:00:00;1,00;7,92;3,34;0,00;5,69;17,72;12,00;900;128;28;0;28;1;;
121;120100;2022-01-04 06:15:00;1641276900;2022-01-04;06:15:00;1,00;7,93;3,53;0,00;5,57;17,70;12,00;900;128;32;0;32;1;;
122;120100;2022-01-04 06:30:00;1641277800;2022-01-04;06:30:00;1,00;7,93;3,72;0,00;5,45;17,67;12,00;900;128;28;0;28;1;;
123;120100;2022-01-04 06:45:00;1641278700;2022-01-04;06:45:00;1,00;7,94;3,90;0,00;5,34;17,65;12,00;900;128;32;0;32;1;;
124;120100;2022-01-04 07:00:00;1641279600;2022-01-04;07:00:00;1,00;7,94;4,09;0,00;5,22;17,62;12,00;900;128;92;0;92;1;;
125;120100;2022-01-04 07:15:00;1641280500;2022-01-04;07:15:00;1,00;7,87;4,06;0,00;5,16;17,60;16,50;900;128;704;0;704;1;;
126;120100;2022-01-04 07:30:00;1641281400;2022-01-04;07:30:00;1,00;7,79;4,04;0,00;5,10;17,59;16,50;900;128;120;0;120;1;;
127;120100;2022-01-04 07:45:00;1641282300;2022-01-04;07:45:00;1,00;7,72;4,02;0,00;5,04;17,57;16,50;900;128;40;0;40;1;;
128;120100;2022-01-04 08:00:00;1641283200;2022-01-04;08:00:00;1,00;7,64;4,00;0,00;4,98;17,54;16,50;900;128;40;0;40;1;;
129;120100;2022-01-04 08:15:00;1641284100;2022-01-04;08:15:00;1,00;7,65;4,02;1,78;4,97;17,52;16,50;900;128;32;0;32;1;;
130;120100;2022-01-04 08:30:00;1641285000;2022-01-04;08:30:00;1,00;7,65;4,04;3,56;4,96;17,49;16,50;900;128;76;0;76;1;;
131;120100;2022-01-04 08:45:00;1641285900;2022-01-04;08:45:00;1,00;7,66;4,06;5,35;4,95;17,47;16,50;900;128;56;0;56;1;;
132;120100;2022-01-04 09:00:00;1641286800;2022-01-04;09:00:00;1,00;7,67;4,09;7,13;4,94;17,44;16,50;900;128;104;0;104;1;;
133;120100;2022-01-04 09:15:00;1641287700;2022-01-04;09:15:00;1,00;7,73;4,18;13,89;4,94;17,42;16,50;900;128;124;0;124;1;;
134;120100;2022-01-04 09:30:00;1641288600;2022-01-04;09:30:00;1,00;7,79;4,28;20,66;4,93;17,40;16,50;900;128;92;0;92;1;;
135;120100;2022-01-04 09:45:00;1641289500;2022-01-04;09:45:00;1,00;7,85;4,38;27,43;4,93;17,38;16,50;900;128;116;0;116;1;;
136;120100;2022-01-04 10:00:00;1641290400;2022-01-04;10:00:00;1,00;7,91;4,48;34,19;4,92;17,37;16,50;900;128;112;0;112;1;;
137;120100;2022-01-04 10:15:00;1641291300;2022-01-04;10:15:00;1,00;7,85;4,61;39,51;4,78;17,35;16,50;900;128;108;0;108;1;;
138;120100;2022-01-04 10:30:00;1641292200;2022-01-04;10:30:00;1,00;7,79;4,74;44,82;4,63;17,34;16,50;900;128;408;0;408;1;;
139;120100;2022-01-04 10:45:00;1641293100;2022-01-04;10:45:00;1,00;7,74;4,87;50,13;4,49;17,33;16,50;900;128;48;0;48;1;;
140;120100;2022-01-04 11:00:00;1641294000;2022-01-04;11:00:00;1,00;7,68;5,00;55,45;4,35;17,32;16,00;900;128;28;0;28;1;;
141;120100;2022-01-04 11:15:00;1641294900;2022-01-04;11:15:00;1,00;7,32;4,88;55,21;4,07;17,31;16,00;900;128;28;0;28;1;;
142;120100;2022-01-04 11:30:00;1641295800;2022-01-04;11:30:00;1,00;6,97;4,76;54,96;3,79;17,29;16,00;900;128;116;0;116;1;;
143;120100;2022-01-04 11:45:00;1641296700;2022-01-04;11:45:00;1,00;6,61;4,64;54,72;3,52;17,28;16,00;900;128;84;0;84;1;;
144;120100;2022-01-04 12:00:00;1641297600;2022-01-04;12:00:00;1,00;6,26;4,52;54,48;3,24;17,27;16,00;900;128;28;0;28;1;;
145;120100;2022-01-04 12:15:00;1641298500;2022-01-04;12:15:00;1,00;6,04;4,39;54,62;3,12;17,25;16,00;900;128;36;0;36;1;;
146;120100;2022-01-04 12:30:00;1641299400;2022-01-04;12:30:00;1,00;5,83;4,26;54,76;2,99;17,24;16,00;900;128;244;0;244;1;;
147;120100;2022-01-04 12:45:00;1641300300;2022-01-04;12:45:00;1,00;5,62;4,13;54,91;2,86;17,23;16,00;900;128;32;0;32;1;;
148;120100;2022-01-04 13:00:00;1641301200;2022-01-04;13:00:00;1,00;5,40;4,00;55,05;2,74;17,21;16,00;900;128;28;0;28;1;;
149;120100;2022-01-04 13:15:00;1641302100;2022-01-04;13:15:00;1,00;5,40;3,81;54,92;2,85;17,19;16,00;900;128;64;0;64;1;;
150;120100;2022-01-04 13:30:00;1641303000;2022-01-04;13:30:00;1,00;5,39;3,63;54,79;2,97;17,18;16,00;900;128;112;0;112;1;;
151;120100;2022-01-04 13:45:00;1641303900;2022-01-04;13:45:00;1,00;5,38;3,44;54,65;3,09;17,16;16,00;900;128;52;0;52;1;;
152;120100;2022-01-04 14:00:00;1641304800;2022-01-04;14:00:00;1,00;5,38;3,26;54,52;3,20;17,15;16,00;900;128;224;0;224;1;;
153;120100;2022-01-04 14:15:00;1641305700;2022-01-04;14:15:00;1,00;5,31;3,01;50,33;3,31;17,14;16,00;900;128;40;0;40;1;;
154;120100;2022-01-04 14:30:00;1641306600;2022-01-04;14:30:00;1,00;5,25;2,76;46,13;3,41;17,12;16,00;900;128;116;0;116;1;;
155;120100;2022-01-04 14:45:00;1641307500;2022-01-04;14:45:00;1,00;5,18;2,51;41,94;3,51;17,11;16,00;900;128;112;0;112;1;;
156;120100;2022-01-04 15:00:00;1641308400;2022-01-04;15:00:00;1,00;5,12;2,26;37,75;3,61;17,09;17,50;900;15128;420;0;420;1;;
157;120100;2022-01-04 15:15:00;1641309300;2022-01-04;15:15:00;1,00;5,03;2,22;30,15;3,55;17,39;17,50;900;15128;32;0;32;1;;
158;120100;2022-01-04 15:30:00;1641310200;2022-01-04;15:30:00;1,00;4,94;2,17;22,56;3,49;17,67;17,50;900;15128;324;0;324;1;;
159;120100;2022-01-04 15:45:00;1641311100;2022-01-04;15:45:00;1,00;4,85;2,13;14,97;3,43;17,95;17,50;900;4250;232;0;232;1;;
160;120100;2022-01-04 16:00:00;1641312000;2022-01-04;16:00:00;1,00;4,76;2,09;7,38;3,37;18,01;17,50;900;128;144;0;144;1;;
161;120100;2022-01-04 16:15:00;1641312900;2022-01-04;16:15:00;1,00;4,78;2,09;5,53;3,39;17,99;17,50;900;2541;116;0;116;1;;
162;120100;2022-01-04 16:30:00;1641313800;2022-01-04;16:30:00;1,00;4,80;2,09;3,69;3,41;18,01;17,50;900;128;128;0;128;1;;
163;120100;2022-01-04 16:45:00;1641314700;2022-01-04;16:45:00;1,00;4,82;2,09;1,84;3,43;17,98;17,50;900;2828;132;0;132;1;;
164;120100;2022-01-04 17:00:00;1641315600;2022-01-04;17:00:00;1,00;4,84;2,09;0,00;3,45;18,01;17,50;900;128;148;0;148;1;;
165;120100;2022-01-04 17:15:00;1641316500;2022-01-04;17:15:00;1,00;4,77;2,15;0,00;3,33;17,98;17,83;900;15128;132;0;132;1;;
166;120100;2022-01-04 17:30:00;1641317400;2022-01-04;17:30:00;1,00;4,70;2,22;0,00;3,22;18,26;18,00;900;14084;128;0;128;1;;
167;120100;2022-01-04 17:45:00;1641318300;2022-01-04;17:45:00;1,00;4,63;2,28;0,00;3,11;18,51;18,00;900;128;1196;0;1196;1;;
168;120100;2022-01-04 18:00:00;1641319200;2022-01-04;18:00:00;1,00;4,56;2,34;0,00;2,99;18,50;18,00;900;128;1048;0;1048;1;;
169;120100;2022-01-04 18:15:00;1641320100;2022-01-04;18:15:00;1,00;4,54;2,39;0,00;2,94;18,49;18,00;900;2617;76;0;76;1;;
170;120100;2022-01-04 18:30:00;1641321000;2022-01-04;18:30:00;1,00;4,52;2,43;0,00;2,90;18,51;18,00;900;128;40;0;40;1;;
171;120100;2022-01-04 18:45:00;1641321900;2022-01-04;18:45:00;1,00;4,50;2,47;0,00;2,85;18,47;18,00;900;3332;60;0;60;1;;
172;120100;2022-01-04 19:00:00;1641322800;2022-01-04;19:00:00;1,00;4,47;2,52;0,00;2,80;18,51;18,00;900;128;60;0;60;1;;
173;120100;2022-01-04 19:15:00;1641323700;2022-01-04;19:15:00;1,00;4,38;2,66;0,00;2,61;18,47;18,00;900;3370;56;0;56;1;;
174;120100;2022-01-04 19:30:00;1641324600;2022-01-04;19:30:00;1,00;4,28;2,80;0,00;2,42;18,51;18,00;900;128;76;0;76;1;;
